Index,page_url,page_text
2,https://docs.alchemy.com/reference/arbitrum-api-quickstart,"}; const alchemy = new Alchemy(settings); async function main() { const latestBlock = await alchemy.core.getBlockNumber(); console.log(""The latest block number is"", latestBlock); } main(); 5. Run script To run the above node script, use cmd node index.js , and you should see the output. shell The latest block number is 42421188 Arbitrum Tutorials You must not stop here! Want to build your first Dapp on Arbitrum and use Arbitrum APIs? Check out the following tutorials to learn how to build on Arbitrum: Arbitrum NFTs: Creating and Deploying ERC-721 Arbitrum SDK Examples Arbitrum API FAQ How to Add Arbitrum to Metamask For full documentation on the available endpoints for alchemy-sdk, check the github repo: github.com GitHub - alchemyplatform/alchemy-sdk-js: The easiest way to connect your dApp to the blockchain. ReadMe"
1,https://docs.alchemy.com/reference/api-overview,"ReadMe Don’t have an API key? Unlock millions of requests and free archive data on all chains. Get started for free APIs for Web3 Use Cases Alchemy’s Enhanced API offering is built to optimize your code and make life as a developer way easier. Check out all Enhanced APIs on the Enhanced APIs Overview page. NFT API Instantly find, verify, and display any NFT, across all major blockchains. Learn more Token API Easily request information about specific tokens like metadata or wallet balances. Learn more Transfers API Fetch historical transactions for any address in one request. Learn more Transact API Suite of APIs built to make your transactions more secure, transparent, and faster. Learn more Trace API Trace API methods give you access to the most detailed information about on-chain activity. Learn more Debug API Get more detailed information and data on transaction behavior. Learn more Transactions Receipts Get all transaction receipts for a given block by number or block hash. Learn more Real-time Event Streams If you're looking to integrate real-time events into your application check out the following API docs for WebSockets and Webhooks: Subscription API Quickstart WebSockets Learn more Notify API Quickstart Webhooks Learn more Supported Chains Alchemy supports both EVM and non-EVM chains, view API references below: Ethereum Polygon PoS Optimism Arbitrum Astar Solana Polygon zkEVM Starknet Alchemy SDK The easiest way to connect your dApp to the blockchain and get the power of Alchemy's infrastructure. Just download, write two lines of code, and go. Quickstart Guide ReadMe"
1,https://docs.alchemy.com/docs/create-web3-dapp,"👍 Quickstart Check out Create Web3 Dapp Quickstart or get started by running the following from your command line: npx [email protected] create-web3-dapp is an npx package that allows developers to create any web3 application, from a simple, barebones dApp to a feature-rich decentralized platform, in <4 minutes 🤩. The create-web3-dapp package creates a NextJs-based web3-enabled application under the hood that is compatible with the most used blockchains including Ethereum, Polygon, Optimism, and Arbitrum . This allows web3 developers to prototype decentralized apps at lightning speed, using pre-made React components, webhooks, and APIs. There are three primary resources within create-web3-dapp: The CLI Builder - select the options that you want to create dApp boilerplate code createweb3dapp.com - preview, try, copy and quickly plug in pre-built React components like the NFT gallery, NFT Minting page, Token balances panel, NFT collection info panel, and more! The Smart Contracts Backpack - create fully audited Smart Contracts and deployment scripts, directly from the CLI How does create-web3-dapp work? The create-web3-dapp NPX package uses a simple CLI tool to achieve complex features like wallet integration, frontend components, and smart contract generation. Only what you need : No extra fluff. Just the required tools needed to get started: NextJS, RainbowKit, Alchemy SDK, ethers, Hardhat, and Foundry, all with a cohesive curated experience on top. No Configuration Required: You don't need to configure anything."
2,https://docs.alchemy.com/docs/create-web3-dapp,"A reasonably good configuration of both development and production builds is handled for you so you can focus on deploying your contracts, and prototyping your dapp. No Lock-In: You can “eject” to a custom setup at any time. Run a single command and all the dependencies will be ejected from your project, run it again and pick up right where you left off. create-web3-dapp tool has been built to be dev-ergonomic, with no configuration or complicated folder structures, only the files you need to build your Dapp. The onboarding process is quite simple. Install the npx package, select your desired features and settings, and get up and running in ~4 mins. Check out the Quickstart - create a dapp in 4 minutes Updated 19 days ago ReadMe"
1,https://docs.alchemy.com/docs/alchemy-verified-badge,"Benefits of adding the Alchemy badge 💵 100M CUs of free Alchemy credits monthly - $100 per month through 2023. Then $50 thereafter. This is equal to 100M CUs, and 50M CUs, respectively. ⚡️ 50% more throughput - 150 more computing units per seconds (”CUPS”) to build faster 📣 Legitimacy signal - the purpose of this badge is that Alchemy certifies your project’s infrastructure and instills trust. At Alchemy’s discretion, we may include projects in marketing avenues like our newsletter or Twitter – this is on an ad-hoc basis ⬇️ Instructions below — it only takes a few minutes ⬇️ Step 1 – Find the Unique Referral Token You need to get the unique referral token of your team. Therefore, go to your team dashboard ( log into your Alchemy account ) and click on the “Get $100+” button. Highlight just the unique referral token part (everything after “?r=”). You’ll enter that in the code snippet below in Step 3. New to Alchemy? Get access to Alchemy for free here . Step 2 – Add the Badge Code to Your Website's Code In the code below, replace the words ‘UNIQUE ALCHEMY TEAM REFERRAL TOKEN HERE’ with your unique referral token from Step 2. Please add the badge to your project's official website. If your website is in React, copy the Alchemy JS into your code and then attach the ""logBadgeClick()"" function to the window and call it inside of your React code."
2,https://docs.alchemy.com/docs/alchemy-verified-badge,"Option 1: “Dark” Badge | Code JSX <script>const BADGE_ID = 'UNIQUE ALCHEMY TEAM REFERRAL TOKEN HERE';</script> <script type=""text/javascript"" src=""https://static.alchemyapi.io/scripts/badge/alchemy-badge.js""></script> <a href=""#""> <img onclick=logBadgeClick() id=""badge-button"" style=""width:240px;height:53px"" src=""https://static.alchemyapi.io/images/marketing/badge.png"" alt=""Alchemy Supercharged"" /> </a> Option 2: “Light” Badge | Code https://static.alchemyapi.io/scripts/badge/alchemy-badge.js JSX <script>const BADGE_ID = 'UNIQUE ALCHEMY TEAM REFERRAL TOKEN HERE';</script> <script type=""text/javascript"" src=""https://static.alchemyapi.io/scripts/badge/alchemy-badge.js""></script> <a href=""#""> <img onclick=logBadgeClick() id=""badge-button"" style=""width:240px;height:53px"" src=""https://static.alchemyapi.io/images/marketing/badgeLight.png"" alt=""Alchemy Supercharged"" /> </a> Step 3 – Email Us to Receive Perks To make sure you get the perks (100M CUs monthly, 50% more throughput), please email us at [email protected] and let us know you've added the badge. You can use the below email template: === SUBJECT LINE: Added the Alchemy Badge EMAIL COPY: ""Hey there, I've added the Alchemy badge to my project's official website -- [your project URL]. I use this email for my Alchemy account - [your email]. Can you please confirm and add perks to my Alchemy account? Thanks"" === 🎉 Congrats! You’re done. You'll hear back soon (usually within two days) and get credits to your account. 🎉"
3,https://docs.alchemy.com/docs/alchemy-verified-badge,Note: Alchemy reserves the right to reject projects we deem spammy. 🙋🏻‍♀️ PS - Other perks you’d like to see? Instruction improvements? Questions / hesitations about adding the badge? We want to know! Please email us at [email protected] Examples of Projects with the Badge Updated 7 days ago ReadMe
1,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Developing a Smart Contract with Solidity and deploying it on the blockchain might sound daunting at first: solidity, security, gas optimization, developer environment, and gas fees, are only some of the things you’ll need to go through to host your code on the blockchain . Luckily though, in the last few months, a lot of tools have been released for developers to make their Smart contracts development jobs much easier. Tools like the OpenZeppelin Wizard that offers developers click and write functionalities to create composable and secure smart contracts in no time, used with Web3 developer tools like Alchemy , make the experience of writing and deploying code on the blockchain easy, fast, and reliable like never before. In this tutorial, you're going to learn how to develop and deploy an ERC721 (NFT) smart contract using Alchemy, OpenZeppelin, Remix, and Ethereum Goerli. More precisely, you will learn: How to write and modify the smart contract using OpenZeppelin and Remix Get free Goerli ETH using https://goerlifaucet.com/ Deploy it on the Ethereum Goerli testnet blockchain to save on gas fees Host the NFT tokens metadata on IPFS using Filebase. Mint an NFT and visualize it on OpenSea. You can also follow the video tutorial: Let’s start by creating the smart contract . Develop the ERC721 Smart Contract With the OpenZeppelin Contract Wizard. As said before, in this tutorial, you're going to use the OpenZeppelin Wizard to create the smart contract , for two main reasons: It’s secure. It offers standard smart contracts. When it comes to writing smart contracts, security is key."
2,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"There are tons of examples of smart contract exploits that have seen hundreds of millions of dollars stolen by malicious actors due to bad security. You don’t want someone to steal all of your precious cryptos or NFTs once you’ll deploy on the blockchain right? OpenZeppelin serves this purpose, being one of the biggest maintainers of smart contract standards (ERC20, ERC721, etc), allowing developers to use thoroughly audited code to develop reliable contracts. The first thing you'll need to do to develop our ERC721 NFT smart contract is to go on the Open Zeppelin Smart contract wizard page. Once on the page, you will see the following editor: Click on the ERC721 button on the top left corner, to select the type of ERC standard to use and the kind of contract you want to write: Now that you've selected the contract standard, on the left-hand side menu you should see a number of options: Let’s start by choosing the name and the symbol of our Tokens. Click on the text box with “MyToken” and give it a name, do the same with the Symbol, and leave the base URI field blank (the token name will be used by OpenSea and Rarible as the name of the collection). Select the NFT (ERC721) Token Features Now you'll need to select the features that you want to integrate into our Smart contract, right after the settings section, you’ll find the features section where you’ll be able to select the different modules to include in your smart contract."
3,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"In this case, you're going to select the following integrations: Mintable will create a mint function only callable by privileged accounts Autoincrement IDs will automatically assign incremental IDs to your NFTs Enumerable will give you access to on-chain Tokens enumeration and functions such as “totalSupply”, not present in the default ERC721 integration URI storage, to associate metadata and images to each of your NFTs URI Storage to be able to associate URIs to our NFTs For the sake of this tutorial, and because you don’t want to create any kind of Tokenomic around our NFTs, leave the following modules unticked: Burnable - to burn tokens Pausable - to pause tokens transfers, sales, etc Votes - gives access to governance-like features like delegates and votes If you want to learn more about these modules, check the official OpenZeppelin documentation about the ERC721 standard."
4,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Now that you've selected the features you want, OpenZeppelin Wizard will populate the code of the Smart Contract, it should look as follow: Shell // SPDX-License-Identifier: MIT pragma solidity ^0.8.4; import ""@openzeppelin/contracts/token/ERC721/ERC721.sol""; import ""@openzeppelin/contracts/token/ERC721/extensions/ERC721Enumerable.sol""; import ""@openzeppelin/contracts/token/ERC721/extensions/ERC721URIStorage.sol""; import ""@openzeppelin/contracts/access/Ownable.sol""; contract Alchemy is ERC721, ERC721Enumerable, ERC721URIStorage, Ownable { constructor() ERC721(""Alchemy"", ""ALC"") {} function safeMint(address to, uint256 tokenId, string memory uri) public onlyOwner { _safeMint(to, tokenId); _setTokenURI(tokenId, uri); } // The following functions are overrides required by Solidity. function _beforeTokenTransfer(address from, address to, uint256 tokenId) internal override(ERC721, ERC721Enumerable) { super._beforeTokenTransfer(from, to, tokenId); } function _burn(uint256 tokenId) internal override(ERC721, ERC721URIStorage) { super._burn(tokenId); } function tokenURI(uint256 tokenId) public view override(ERC721, ERC721URIStorage) returns (string memory) { return super.tokenURI(tokenId); } function supportsInterface(bytes4 interfaceId) public view override(ERC721, ERC721Enumerable) returns (bool) { return super.supportsInterface(interfaceId); } } It’s time to copy our code and bring it on Remix IDE to modify and deploy it on the Blockchain. Modify and Deploy your ERC721 contract with REMIX IDE Now that you have your ERC721 smart contract, let's modify, and deploy it on the Goerli Testnet."
5,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"To do so, you'll use Remix IDE , a free and web-based integrated development environment specifically designed for smart contract development with Solidity. First of all, as you might have noticed, on top of the OpenZeppelin Wizard editor, there’s the button “Open in Remix”: Clicking on it will open REMIX IDE in a new tab of your browser. Using Remix to Modify the NFT Smart Contract Starting from the top of the contract, there's the “SPDX-License-Identifier” that specifies the type of license your code will be published under - it’s good practice in web3 applications to keep the code open source as it will ensure trustworthiness. Shell // SPDX-License-Identifier: MIT Then there's the pragma - the version of the compiler you'll want to use to compile the smart contract code. The little “^” symbol, tells the compiler that every version between 0.8.0 to 0.8.9 is suitable to compile our code. Shell pragma solidity ^0.8.4; Then we're importing a bunch of libraries and initializing the smart contract. Shell import ""@openzeppelin/contracts/token/ERC721/ERC721.sol"" ; import ""@openzeppelin/contracts/token/ERC721/extensions/ERC721Enumerable.sol""; import ""@openzeppelin/contracts/token/ERC721/extensions/ERC721URIStorage.sol""; import ""@openzeppelin/contracts/access/Ownable.sol""; import ""@openzeppelin/contracts/utils/Counters.sol""; We're then initializing the contract, inheriting from all the standards we're importing from the OpenZeppelin repository:"
6,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Shell contract Alchemy is ERC721, ERC721Enumerable, ERC721URIStorage, Ownable {...} As you can notice, the safeMint function has the “only owner” modifier - this will allow only the owner of the smart contract (the wallet address that deployed the smart contract) to mint NFTs. Chances are you want anyone to mint NFTs, to do so you'll need to remove the onlyOwner modifier from the Mint function. Shell function safeMint(address to, string memory uri) public { uint256 tokenId = _tokenIdCounter.current(); _tokenIdCounter.increment(); _safeMint(to, tokenId); _setTokenURI(tokenId, uri); } You can also remove it from the contract declaration ""Ownable"", and the library imports Shell import ""@openzeppelin/contracts/access/Ownable.sol""; Now that everyone will be able to mint our NFTs, you'll need to avoid people from minting more NFTs than the max number of NFTs in our collection. To do so let's specify the max number of mintable NFTs. Let’s say the users want to be able to mint up to a total of 10,000 NFTs. To do so, let’s create a new uint256 variable, call it MAX_SUPPLY, and assign it 10,000. Shell Counters. Counter private _"
7,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"tokenIdCounter; uint256 MAX_SUPPLY = 100000; constructor() ERC721(""Alchemy"", ""ALCH"") {} Next, let’s move into the safeMint function and add a require statement on line 18: Shell require(_tokenIdCounter.current() <= MAX_SUPPLY, ""I'm sorry we reached the cap""); Let's spend a couple of words to better understand what is the ""require"" statement in Solidity. You can read more about the Solidity ""require"" statement, in the official documentation . Now that you've limited the max supply of our NFTs, is time to compile the smart contract and deploy it on the Goerli Testnet. To do so, you'll need to create a free account on Alchemy.com , add it as a node provider on Metamask, and get some free Goerli ETH . Create a Free Alchemy Account First of all, let's need to navigate to alchemy.com click on “Login” and create a new account: Select the Ethereum ecosystem: Give your application app and team a name, choose the Goerli network and click on create App: Create App Once you'll have completed the onboarding process, we'll be redirected to the dashboard. Click on the application with the name you decided, in this case, “test”, click on the “VIEW KEY” button on the top right corner , and copy the HTTP URL: Your Application Details Next, you'll need to add Alchemy to Metamask as a Goerli RPC Provider."
8,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"If you don’t have Metamask installed, make sure to follow this guide to add it to your browser and create a new wallet. Add Alchemy Goerli to Your Metamask Wallet Once Metamask will be installed, click on the Network dropdown menu, and on “add network”! You'll be redirected to the following page, where you'll need to fill in the Goerli Network and RPC URL info. Fill in the Goerli Network and RPC Url Add the following information to the form: Network name: Alchemy Goerli New RPC URL: the HTTP URL of the Goerli Alchemy Application Chain ID: 5 Currency Symbol: GoerliETH Block Explorer: https://goerli.etherscan.io Amazing, you just added Goerli to Metamask, using Alchemy! 🎉 It’s now time to deploy our Smart Contract on Goerli, but first, you'll need to get some Goerli Test ETH. Get Free Goerli Test ETH Getting Goerli Test ETH is super simple, just navigate to goerlifaucet.com , copy the wallet address into the text bar, and click on “Send Me ETH”: After 10-20 seconds you'll see the Goerli ETH appearing in the Metamask Wallet. You'll be able to get up to 0.1 ETH every 24 without logging in, or 0.5 with an Alchemy account. Now that you have the test ETH, it’s time to compile and deploy our NFT smart contract on the blockchain."
9,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Compile and Deploy the NFT Smart Contract on the Goerli Testnet Back to Remix, let’s click on the compiler menu on the left-hand side of the page and click on The blue “Compile” button: Then click on the “Deploy and Run Transactions menu, click on the Environment dropdown menu and select “injected Web3”: Make sure the Metamask wallet is on the Alchemy Goerli network , select the NFT Smart contract from the Contract dropdown menu, and click on Deploy. A Metamask pop-up window will appear, click on ""sign"", and proceed to pay the gas fees. If everything worked as expected, after 10 seconds you should see the contract listed under Deployed Contracts: Now that the Smart contract is deployed on the Goerli testnet, it’s time to mint our NFTs, but first, you'll need to create and upload the metadata on IPFS, let’s understand what we mean by the term “metadata”. What is NFTs Metadata? For OpenSea to pull in off-chain metadata for ERC721 tokens, the contract will need to return a URI pointing to the hosted metadata . To find this URI, OpenSea, Rarible and other popular marketplaces will use the tokenURI method contained in the ERC721Uristorage standard . The tokenURI function in the ERC721 should return an HTTP or IPFS URL, such as ipfs://bafkreig4rdq3nvyg2yra5x363gdo4xtbcfjlhshw63we7vtlldyyvwagbq. When queried, this URL should return a JSON blob of data with the metadata for your token. You can read more about metadata standards on the official OpenSea documentation . How to Format Your NFT Metadata"
10,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"According to the OpenSea documentation, the NFT Metadata should be stored in a .json file and structured as follow: JSON { ""description"": ""YOUR DESCRIPTION"", ""external_url"": ""YOUR URL"", ""image"": ""IMAGE URL"", ""name"": ""TITLE"", ""attributes"": [ { ""trait_type"": ""Base"", ""value"": ""Starfish"" }, { ""trait_type"": ""Eyes"", ""value"": ""Big"" }, { ""trait_type"": ""Mouth"", ""value"": ""Surprised"" }, { ""trait_type"": ""Level"", ""value"": 5 }, { ""trait_type"": ""Stamina"", ""value"": 1.4 }, { ""trait_type"": ""Personality"", ""value"": ""Sad"" }, { ""display_type"": ""boost_number"", ""trait_type"": ""Aqua Power"", ""value"": 40 }, { ""display_type"": ""boost_percentage"", ""trait_type"": ""Stamina Increase"", ""value"": 10 }, { ""display_type"": ""number"", ""trait_type"": ""Generation"", ""value"": 2 }] } Here's a brief explanation of what each property stores: Property Explanation image This is the URL to the image of the item. Can be just about any type of image (including SVGs, which will be cached into PNGs by OpenSea), and can be IPFS URLs or paths."
11,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"We recommend using a 350 x 350 image. image_data Raw SVG image data, if you want to generate images on the fly (not recommended). Only use this if you're not including the image parameter. external_url: This is the URL that will appear below the asset's image on OpenSea and will allow users to leave OpenSea and view the item on your site. description A human-readable description of the item. Markdown is supported. name Name of the item attributes These are the attributes for the item, which will show up on the OpenSea page for the item. (see below) background_color Background color of the item on OpenSea. Must be six-character hexadecimal without a pre-pended animation_url A URL to a multi-media attachment for the item. The file extensions GLTF, GLB, WEBM, MP4, M4V, OGV, and OGG are supported, along with the audio-only extensions MP3, WAV, and OGA. Animation_url also supports HTML pages, allowing us to build rich experiences and interactive NFTs using JavaScript canvas, WebGL, and more. Scripts and relative paths within the HTML page are now supported. However, access to browser extensions is not supported. youtube_url A URL to a YouTube video Now that we have a brief understanding of what will be contained in your tokens metadata, let's learn how to create it and store it on IPFS. Creating and Uploading the Metadata on IPFS First of all, navigate to filebase.com and create a new account."
12,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Once logged in, click on the bucket button on the left-hand side menu, and create a new bucket: Navigate into the bucket, click on the upload button , and upload the image you want to use for your NFT, I’ll use the following ."
13,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Once uploaded click on it and copy the IPFS Gateway URL: Using any text editor, paste the following JSON code: JSON { ""description"": ""This NFT proves I've created and deployed my first ERC20 smart contract on Goerli with Alchemy Road to Web3"", ""external_url"": ""Alchemy.com/?a=roadtoweb3weekone"", ""image"": ""https://ipfs.filebase.io/ipfs/bafybeihyvhgbcov2nmvbnveunoodokme5eb42uekrqowxdennt2qyeculm"", ""name"": ""A cool NFT"", ""attributes"": [ { ""trait_type"": ""Base"", ""value"": ""Starfish"" }, { ""trait_type"": ""Eyes"", ""value"": ""Big"" }, { ""trait_type"": ""Mouth"", ""value"": ""Surprised"" }, { ""trait_type"": ""Level"", ""value"": 5 }, { ""trait_type"": ""Stamina"", ""value"": 1.4 }, { ""trait_type"": ""Personality"", ""value"": ""Sad"" }, { ""display_type"": ""boost_number"", ""trait_type"": ""Aqua Power"", ""value"": 40 }, { ""display_type"": ""boost_percentage"", ""trait_type"": ""Stamina Increase"", ""value"": 10 }, { ""display_type"": ""number"", ""trait_type"": ""Generation"", ""value"": 2 }] } And save the file as ""metadata.json"". Move back to Filebase and upload the metadata.json file in the same bucket where we uploaded the Image."
14,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Lastly, click on the CID and copy it, we’ll need it in the next part to build the token URI when minting out NFT: Mint Your Goerli NFT Go back to Remix and in the Deploy & Run Transactions menu, go under “deployed contracts” - and click on the contract we just deployed, it will open up a list of all the methods contained in your Smart contact: Orange methods are methods that actually write on the blockchain whereas Blue methods are methods learning from the blockchain. Click on the safeMint method dropdown icon and paste your address and the following string into the uri field: ipfs://\<your\_metadata\_cid> Clicking on transact will create a Metamask popup prompting you to pay the gas fees. Click on ""sign"" and go on minting your first NFT! Wait a couple of seconds and, to make sure the mint went through successfully, copy and paste your address in the balanceOf method input, and run it - it should show you have 1 NFT. Do the same with the tokenUri method, inserting “0” as the id argument - it should display your tokenURI. Great! You just minted your first NFT! 🎉 Now it’s time to move to OpenSea to check if the metadata begins to read. Visualize Your NFT on OpenSea Navigate to testnets.opensea.io and log in with your Metamask wallet . Then click on your profile picture, you should see your newly minted NFT there. If the image is not yet visible, click on it, and click on the “refresh metadata” button."
15,https://docs.alchemy.com/docs/how-to-develop-an-nft-smart-contract-erc721-with-alchemy,"Sometimes OpenSea has hard times recognizing testnet metadata - and could take up to 6 hours to see it. After some time your NFT should be visible as follow : Congratulations, you have successfully created, modified, and deployed your first smart contract. Minted your first NFT, and published your image on IPFS! 🔥 Next step? Why don’t you modify your smart contract to allow users to only mint only up to a certain number of NFTs? 5 per user should be enough, or someone might start minting thousands of NFTs! To do so, look into the mapping type, here there’s an amazing guide to walk you through it. Want the video version of this tutorial? Subscribe to the Alchemy YouTube channel and join our Discord community to find thousands of developers ready to help you out! We are always looking to improve this learning journey, please share any feedback you have with us! You can tweet at the community by tagging @AlchemyLearn , or you can suggest edits to this document by clicking on ""Suggest Edits"" in the top right. See you in the next challenge! Updated about 2 months ago ReadMe"
1,https://docs.alchemy.com/reference/alchemy-pendingtransactions,"The alchemy_pendingTransactions subscription type subscribes to pending transactions via WebSockets, and filters those transactions based on specified from and/or to addresses. The subscription will return either full transaction objects or just transaction hashes depending on the request. It will also optionally include re-orged or removed transactions if specified. Supported Networks Network Ethereum Polygon Optimism Arbitrum Astar alchemy_pendingTransactions Parameters fromAddress (optional): string or [ array of strings ] Singular address or array of addresses to receive pending transactions sent from this address. toAddress (optional): string or [ array of strings ] Singular address or array of addresses to receive pending transactions to this address hashesOnly (optional): boolean default value is false , where the response matches the payload of eth_getTransactionByHash . If set to true , the payload returned contains only the hashes of the transactions that are added to the pending state, which matches the payload of newPendingTransactions 📘 Note: Parameter Specification There is an address limit of 1k unique addresses (combination of fromAddress and toAddress lists) Excluding all parameters returns the transaction information for all transactions that are added to the pending state. If fromAddress and toAddress are both present, then this subscription will include transactions sent from the fromAddress OR received by the toAddress . Returns With hashesOnly = true result : [string] - transaction hash for pending transaction subscription : [string] - subscription ID With hashesOnly = false result - [object] A transaction object: blockHash : DATA , 32 Bytes - null when it's pending. blockNumber : QUANTITY - null when it's pending. from : DATA , 20 Bytes - address of the sender."
2,https://docs.alchemy.com/reference/alchemy-pendingtransactions,"gas : QUANTITY - gas provided by the sender. gasPrice : QUANTITY - gas price provided by the sender in Wei. hash : DATA , 32 Bytes - hash of the transaction. input : DATA - the data send along with the transaction. nonce : QUANTITY - the number of transactions made by the sender prior to this one. to : DATA , 20 Bytes - address of the receiver. null when it's a contract creation transaction. transactionIndex : QUANTITY - null when its pending. value : QUANTITY - value transferred in Wei. v : QUANTITY - ECDSA recovery id r : DATA , 32 Bytes - ECDSA signature r s : DATA , 32 Bytes - ECDSA signature s subscription - [string] subscription ID Request wscat alchemy-sdk // initiate websocket stream first wscat -c wss://eth-mainnet.g.alchemy.com/v2/demo // then call subscription {""jsonrpc"":""2.0"",""id"": 2, ""method"": ""eth_subscribe"", ""params"": [""alchemy_pendingTransactions"", {""toAddress"": [""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48"", ""0xdAC17F958D2ee523a2206206994597C13D831ec7""], ""hashesOnly"": false}]} // Installation: npm install alchemy-sdk import { Alchemy, Network, AlchemySubscription } from ""alchemy-sdk""; const settings = { apiKey: ""<-- ALCHEMY APP API KEY -->"", // Replace with your Alchemy API Key network: Network."
3,https://docs.alchemy.com/reference/alchemy-pendingtransactions,"ETH_MAINNET, // Replace with your network }; const alchemy = new Alchemy(settings); // Subscription for Alchemy's pendingTransactions API alchemy.ws.on( { method: AlchemySubscription.PENDING_TRANSACTIONS, fromAddress: ""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48"", // Replace with address to recieve pending transactions from this address toAddress: ""0xdAC17F958D2ee523a2206206994597C13D831ec7"", // Replace with address to send pending transactions to this address }, (tx) => console.log(tx) ); Result results {""id"":1,""result"":""0xf13f7073ddef66a8c1b0c9c9f0e543c3"",""jsonrpc"":""2.0""} { ""jsonrpc"": ""2.0"", ""method"": ""eth_subscription"", ""params"": { ""result"": { ""blockHash"": null, ""blockNumber"": null, ""from"": ""0x098bdcdc84ab11a57b7c156557dca8cef853523d"", ""gas"": ""0x1284a"", ""gasPrice"": ""0x6fc23ac00"", ""hash"": ""0x10466101bd8979f3dcba18eb72155be87bdcd4962527d97c84ad93fc4ad5d461"", ""input"": ""0xa9059cbb00000000000000000000000054406f1ec84f89532f83768f3f159b73b237257f0000000000000000000000000000000000000000000000000000000001c9c380"", ""nonce"": ""0x11"", ""to"": ""0xdac17f958d2ee523a2206206994597c13d831ec7"", ""transactionIndex"": null, ""value"": ""0x0"", ""type"": ""0x0"", ""v"": ""0x26"", ""r"": ""0x93ddd646056f365352f7e53dfe5dc81bde53f5b7c7bbe5deea555a62540d6995"", ""s"": ""0x79ed82a681930feb11eb68feccd1df2e53e1b96cf9171ae4ffcf53e9b2a40e8e"" }, ""subscription"": ""0xf13f7073ddef66a8c1b0c9c9f0e543c3"" } } ReadMe"
1,https://docs.alchemy.com/docs/how-to-get-transaction-history-for-an-address-on-ethereum,"📘 API Endpoint This tutorial uses the alchemy_getAssetTransfers endpoint. If you just need the script for this tutorial refer to the below Recipe or continue reading for more 🔄 Script to Get Transaction History for an Address on Ethereum Open Recipe A few reasons for why you'd want to get address transaction history by an address: Displaying your a user’s full transaction history Querying an address's transactions filtered by smart contract interactions Analyzing a user's historical profit and loss Regardless of the different types of transaction history, you want to look up, this process can be extremely burdensome for developers to stitch together without the Alchemy Transfers API In this tutorial, we’ll be using Alchemy’s Transfers API to fetch all transactions sent from and sent to addresses you care about to create a complete picture of a user's transaction history. How to query transaction history When using the Transfers API for querying a user’s full on-chain history, it's important to have a few key parameters on hand. fromAddress : the address we want to see transaction information originating from toAddress : the address we want to see for recipient-based transactions fromBlock : the starting time range we want to fetch transactions over (defaults to latest ) toBlock : the ending time range we want to fetch transactions over (defaults to latest ) category : the type of transfer events we care about, in our case we want to see all transactions so we can simply let the param use its default argument of ["" external "", "" internal "", "" token ""]"
2,https://docs.alchemy.com/docs/how-to-get-transaction-history-for-an-address-on-ethereum,"For transaction information that originates from your target sender address, use the fromAddress parameter within the Transfers API . For recipient-based transactions, use the toAddress parameter. 📘 Specify from AND to address If you want to get transactions that have a specific from and to address, you can specify the fromAddress and toAddress in your request. Example: Getting Transactions Originating From An Address 👍 No-Code Example For a no-code view of the API request check out the composer tool Alchemy SDK (Recommended) Alchemy's SDK allows us to more efficiently interact with Alchemy's endpoints and make JSON-RPC requests. github.com transfers_api_javascript_scripts/tx-history-from-alchemyweb3.js at main · alchemyplatform/transfers_api_javascript_scripts Ensure you are inside your project folder and type the following command in the terminal: Shell npm install alchemy-sdk 1. Create a file. In your current directory, create a new file called tx-history-from-alchemy-sdk.js Use your favorite file browser, code editor, or just directly in the terminal using the touch command like this: Shell touch tx-history-from-alchemy-sdk.js 2. Write script! Copy and paste the following code snippet into your new file: tx-history-from-alchemy-sdk.js tx-history-from-alchemy-sdk.js // Setup: npm install alchemy-sdk import { Alchemy, Network } from ""alchemy-sdk""; const config = { apiKey: ""<-- ALCHEMY APP API KEY -->"", network: Network."
